,img_name,total_objects,total_area
437,ImgROI_1394_Tile_00_Date_20240603.tif,4,2235
438,ImgROI_1395_Tile_00_Date_20240603.tif,52,138533
439,ImgROI_1396_Tile_00_Date_20240603.tif,17,7612
440,ImgROI_1397_Tile_00_Date_20240603.tif,32,108048
441,ImgROI_1398_Tile_00_Date_20240603.tif,337,256286
442,ImgROI_1399_Tile_00_Date_20240603.tif,37,62096
443,ImgROI_139_Tile_00_Date_20240603.tif,74,58324
444,ImgROI_13_Tile_00_Date_20240603.tif,158,53076
445,ImgROI_1400_Tile_00_Date_20240603.tif,163,119688
446,ImgROI_1401_Tile_00_Date_20240603.tif,79,52548
447,ImgROI_1402_Tile_00_Date_20240603.tif,25,153319
448,ImgROI_1403_Tile_00_Date_20240603.tif,2,2503
449,ImgROI_1404_Tile_00_Date_20240603.tif,140,83367
450,ImgROI_1405_Tile_00_Date_20240603.tif,82,393622
451,ImgROI_1406_Tile_00_Date_20240603.tif,56,89360
452,ImgROI_1407_Tile_00_Date_20240603.tif,9,1985
453,ImgROI_1408_Tile_00_Date_20240603.tif,22,23399
454,ImgROI_1409_Tile_00_Date_20240603.tif,0,0
455,ImgROI_140_Tile_00_Date_20240603.tif,25,12039
456,ImgROI_1410_Tile_00_Date_20240603.tif,15,13366
457,ImgROI_1411_Tile_00_Date_20240603.tif,18,424863
458,ImgROI_1412_Tile_00_Date_20240603.tif,0,0
459,ImgROI_1413_Tile_00_Date_20240603.tif,11,66865
460,ImgROI_1414_Tile_00_Date_20240603.tif,14,77588
461,ImgROI_1415_Tile_00_Date_20240603.tif,158,321383
462,ImgROI_1416_Tile_00_Date_20240603.tif,29,15358
463,ImgROI_1417_Tile_00_Date_20240603.tif,79,209870
464,ImgROI_1418_Tile_00_Date_20240603.tif,24,11241
465,ImgROI_1419_Tile_00_Date_20240603.tif,48,10257
466,ImgROI_141_Tile_00_Date_20240603.tif,94,85796
467,ImgROI_1420_Tile_00_Date_20240603.tif,27,263974
468,ImgROI_1421_Tile_00_Date_20240603.tif,53,33161
469,ImgROI_1422_Tile_00_Date_20240603.tif,43,21033
470,ImgROI_1423_Tile_00_Date_20240603.tif,1,7
471,ImgROI_1424_Tile_00_Date_20240603.tif,5,3506
472,ImgROI_1425_Tile_00_Date_20240603.tif,101,309742
473,ImgROI_1426_Tile_00_Date_20240603.tif,52,209099
474,ImgROI_1427_Tile_00_Date_20240603.tif,63,232662
475,ImgROI_1428_Tile_00_Date_20240603.tif,90,305227
476,ImgROI_1429_Tile_00_Date_20240603.tif,11,6596
477,ImgROI_142_Tile_00_Date_20240603.tif,34,32541
478,ImgROI_1430_Tile_00_Date_20240603.tif,59,335812
479,ImgROI_1431_Tile_00_Date_20240603.tif,38,25199
480,ImgROI_1432_Tile_00_Date_20240603.tif,31,79224
481,ImgROI_1433_Tile_00_Date_20240603.tif,15,7192
482,ImgROI_1434_Tile_00_Date_20240603.tif,72,317518
483,ImgROI_1435_Tile_00_Date_20240603.tif,37,261165
484,ImgROI_1436_Tile_00_Date_20240603.tif,82,265839
485,ImgROI_1437_Tile_00_Date_20240603.tif,55,19311
486,ImgROI_1438_Tile_00_Date_20240603.tif,8,14088
487,ImgROI_1439_Tile_00_Date_20240603.tif,79,68479
488,ImgROI_143_Tile_00_Date_20240603.tif,55,49138
489,ImgROI_1440_Tile_00_Date_20240603.tif,2,338
490,ImgROI_1441_Tile_00_Date_20240603.tif,23,322311
491,ImgROI_1442_Tile_00_Date_20240603.tif,38,47362
492,ImgROI_1443_Tile_00_Date_20240603.tif,51,36131
493,ImgROI_1444_Tile_00_Date_20240603.tif,18,103344
494,ImgROI_1445_Tile_00_Date_20240603.tif,20,267725
495,ImgROI_1446_Tile_00_Date_20240603.tif,51,23180
496,ImgROI_1447_Tile_00_Date_20240603.tif,42,157003
497,ImgROI_1448_Tile_00_Date_20240603.tif,8,1020
498,ImgROI_1449_Tile_00_Date_20240603.tif,53,43288
499,ImgROI_144_Tile_00_Date_20240603.tif,31,295896
500,ImgROI_1450_Tile_00_Date_20240603.tif,20,55744
501,ImgROI_1451_Tile_00_Date_20240603.tif,46,470794
502,ImgROI_1452_Tile_00_Date_20240603.tif,0,0
503,ImgROI_1453_Tile_00_Date_20240603.tif,41,72003
504,ImgROI_1454_Tile_00_Date_20240603.tif,34,52168
505,ImgROI_1455_Tile_00_Date_20240603.tif,8,5851
506,ImgROI_1456_Tile_00_Date_20240603.tif,12,270171
507,ImgROI_1457_Tile_00_Date_20240603.tif,1,29
508,ImgROI_1458_Tile_00_Date_20240603.tif,39,28871
509,ImgROI_1459_Tile_00_Date_20240603.tif,49,234387
510,ImgROI_145_Tile_00_Date_20240603.tif,0,0
511,ImgROI_1460_Tile_00_Date_20240603.tif,25,754043
512,ImgROI_1461_Tile_00_Date_20240603.tif,3,132
513,ImgROI_1462_Tile_00_Date_20240603.tif,61,57137
514,ImgROI_1463_Tile_00_Date_20240603.tif,42,319447
515,ImgROI_1464_Tile_00_Date_20240603.tif,12,149354
516,ImgROI_1465_Tile_00_Date_20240603.tif,36,306233
517,ImgROI_1466_Tile_00_Date_20240603.tif,7,8477
518,ImgROI_1467_Tile_00_Date_20240603.tif,35,48903
519,ImgROI_1468_Tile_00_Date_20240603.tif,43,249788
520,ImgROI_1469_Tile_00_Date_20240603.tif,32,102681
521,ImgROI_146_Tile_00_Date_20240603.tif,28,265350
522,ImgROI_1470_Tile_00_Date_20240603.tif,6,1816
523,ImgROI_1471_Tile_00_Date_20240603.tif,30,139975
524,ImgROI_1472_Tile_00_Date_20240603.tif,11,19047
525,ImgROI_1473_Tile_00_Date_20240603.tif,7,264685
526,ImgROI_1474_Tile_00_Date_20240603.tif,9,263767
527,ImgROI_1475_Tile_00_Date_20240603.tif,53,18606
528,ImgROI_1476_Tile_00_Date_20240603.tif,57,19166
529,ImgROI_1477_Tile_00_Date_20240603.tif,132,362946
530,ImgROI_1478_Tile_00_Date_20240603.tif,119,315533
531,ImgROI_1479_Tile_00_Date_20240603.tif,6,34279
532,ImgROI_147_Tile_00_Date_20240603.tif,85,55445
533,ImgROI_1480_Tile_00_Date_20240603.tif,23,334505
534,ImgROI_1481_Tile_00_Date_20240603.tif,4,444
535,ImgROI_1482_Tile_00_Date_20240603.tif,5,1051
536,ImgROI_1483_Tile_00_Date_20240603.tif,43,40381
537,ImgROI_1484_Tile_00_Date_20240603.tif,30,343179
538,ImgROI_1485_Tile_00_Date_20240603.tif,57,317998
539,ImgROI_1486_Tile_00_Date_20240603.tif,52,46145
540,ImgROI_1487_Tile_00_Date_20240603.tif,21,12956
541,ImgROI_1488_Tile_00_Date_20240603.tif,6,2365
542,ImgROI_1489_Tile_00_Date_20240603.tif,40,320946
543,ImgROI_148_Tile_00_Date_20240603.tif,50,18698
544,ImgROI_1490_Tile_00_Date_20240603.tif,115,285826
545,ImgROI_1491_Tile_00_Date_20240603.tif,4,288
546,ImgROI_1492_Tile_00_Date_20240603.tif,36,9027
547,ImgROI_1493_Tile_00_Date_20240603.tif,42,26628
548,ImgROI_1494_Tile_00_Date_20240603.tif,100,282851
549,ImgROI_1495_Tile_00_Date_20240603.tif,31,276106
550,ImgROI_1496_Tile_00_Date_20240603.tif,53,58805
551,ImgROI_1497_Tile_00_Date_20240603.tif,57,34993
552,ImgROI_1498_Tile_00_Date_20240603.tif,32,20939
553,ImgROI_1499_Tile_00_Date_20240603.tif,20,10443
554,ImgROI_149_Tile_00_Date_20240603.tif,70,183216
555,ImgROI_14_Tile_00_Date_20240603.tif,123,20731
556,ImgROI_1500_Tile_00_Date_20240603.tif,80,396951
557,ImgROI_1501_Tile_00_Date_20240603.tif,10,4871
558,ImgROI_1502_Tile_00_Date_20240603.tif,5,636
559,ImgROI_1503_Tile_00_Date_20240603.tif,66,397742
560,ImgROI_1504_Tile_00_Date_20240603.tif,13,1143
561,ImgROI_1505_Tile_00_Date_20240603.tif,15,166913
562,ImgROI_1506_Tile_00_Date_20240603.tif,4,256362
563,ImgROI_1507_Tile_00_Date_20240603.tif,10,5762
564,ImgROI_1508_Tile_00_Date_20240603.tif,6,225569
565,ImgROI_1509_Tile_00_Date_20240603.tif,20,270646
566,ImgROI_150_Tile_00_Date_20240603.tif,245,316924
567,ImgROI_1510_Tile_00_Date_20240603.tif,25,318249
568,ImgROI_1511_Tile_00_Date_20240603.tif,49,138212
569,ImgROI_1512_Tile_00_Date_20240603.tif,1,6722
570,ImgROI_1513_Tile_00_Date_20240603.tif,45,53043
571,ImgROI_1514_Tile_00_Date_20240603.tif,74,33495
572,ImgROI_1515_Tile_00_Date_20240603.tif,192,71742
573,ImgROI_1516_Tile_00_Date_20240603.tif,113,36476
574,ImgROI_1517_Tile_00_Date_20240603.tif,117,175923
575,ImgROI_1518_Tile_00_Date_20240603.tif,10,2141
576,ImgROI_1519_Tile_00_Date_20240603.tif,203,95892
577,ImgROI_151_Tile_00_Date_20240603.tif,122,27809
578,ImgROI_1520_Tile_00_Date_20240603.tif,67,15929
579,ImgROI_1521_Tile_00_Date_20240603.tif,243,93217
580,ImgROI_1522_Tile_00_Date_20240603.tif,72,97610
581,ImgROI_1523_Tile_00_Date_20240603.tif,99,270556
582,ImgROI_1524_Tile_00_Date_20240603.tif,0,0
583,ImgROI_1525_Tile_00_Date_20240603.tif,98,138677
584,ImgROI_1526_Tile_00_Date_20240603.tif,49,28881
585,ImgROI_1527_Tile_00_Date_20240603.tif,8,4112
586,ImgROI_1528_Tile_00_Date_20240603.tif,141,375189
587,ImgROI_1529_Tile_00_Date_20240603.tif,132,394403
588,ImgROI_152_Tile_00_Date_20240603.tif,1,1457
589,ImgROI_1530_Tile_00_Date_20240603.tif,118,135545
590,ImgROI_1531_Tile_00_Date_20240603.tif,22,67401
591,ImgROI_1532_Tile_00_Date_20240603.tif,136,130945
592,ImgROI_1533_Tile_00_Date_20240603.tif,166,114381
593,ImgROI_1534_Tile_00_Date_20240603.tif,83,260142
594,ImgROI_1535_Tile_00_Date_20240603.tif,31,20372
595,ImgROI_1536_Tile_00_Date_20240603.tif,164,120888
596,ImgROI_1537_Tile_00_Date_20240603.tif,156,348888
597,ImgROI_1538_Tile_00_Date_20240603.tif,133,65595
598,ImgROI_1539_Tile_00_Date_20240603.tif,146,356634
599,ImgROI_153_Tile_00_Date_20240603.tif,194,327417
600,ImgROI_1540_Tile_00_Date_20240603.tif,233,151039
601,ImgROI_1541_Tile_00_Date_20240603.tif,262,141102
602,ImgROI_1542_Tile_00_Date_20240603.tif,170,101979
603,ImgROI_1543_Tile_00_Date_20240603.tif,1,419
604,ImgROI_1544_Tile_00_Date_20240603.tif,280,185502
605,ImgROI_1545_Tile_00_Date_20240603.tif,133,282688
606,ImgROI_1546_Tile_00_Date_20240603.tif,147,123411
607,ImgROI_1547_Tile_00_Date_20240603.tif,100,112449
608,ImgROI_1548_Tile_00_Date_20240603.tif,222,107247
609,ImgROI_1549_Tile_00_Date_20240603.tif,50,60505
610,ImgROI_154_Tile_00_Date_20240603.tif,69,161492
611,ImgROI_1550_Tile_00_Date_20240603.tif,11,23936
612,ImgROI_1551_Tile_00_Date_20240603.tif,93,29441
613,ImgROI_1552_Tile_00_Date_20240603.tif,165,98187
614,ImgROI_1553_Tile_00_Date_20240603.tif,162,336208
615,ImgROI_1554_Tile_00_Date_20240603.tif,121,252102
616,ImgROI_1555_Tile_00_Date_20240603.tif,141,380159
617,ImgROI_1556_Tile_00_Date_20240603.tif,21,15364
618,ImgROI_1557_Tile_00_Date_20240603.tif,0,0
619,ImgROI_1558_Tile_00_Date_20240603.tif,153,197144
620,ImgROI_1559_Tile_00_Date_20240603.tif,123,108168
621,ImgROI_155_Tile_00_Date_20240603.tif,39,7563
622,ImgROI_1560_Tile_00_Date_20240603.tif,100,28234
623,ImgROI_1561_Tile_00_Date_20240603.tif,172,325634
624,ImgROI_1562_Tile_00_Date_20240603.tif,107,64348
625,ImgROI_1563_Tile_00_Date_20240603.tif,226,94669
626,ImgROI_1564_Tile_00_Date_20240603.tif,252,253805
627,ImgROI_1565_Tile_00_Date_20240603.tif,99,90515
628,ImgROI_1566_Tile_00_Date_20240603.tif,0,0
629,ImgROI_1567_Tile_00_Date_20240603.tif,78,41879
630,ImgROI_1568_Tile_00_Date_20240603.tif,53,57674
631,ImgROI_1569_Tile_00_Date_20240603.tif,23,198932
632,ImgROI_156_Tile_00_Date_20240603.tif,41,304861
633,ImgROI_1570_Tile_00_Date_20240603.tif,246,365960
634,ImgROI_1571_Tile_00_Date_20240603.tif,181,62977
635,ImgROI_1572_Tile_00_Date_20240603.tif,228,86963
636,ImgROI_1573_Tile_00_Date_20240603.tif,17,24715
637,ImgROI_1574_Tile_00_Date_20240603.tif,49,83026
638,ImgROI_1575_Tile_00_Date_20240603.tif,147,282118
639,ImgROI_1576_Tile_00_Date_20240603.tif,149,191199
640,ImgROI_1577_Tile_00_Date_20240603.tif,78,228104
641,ImgROI_1578_Tile_00_Date_20240603.tif,17,10667
642,ImgROI_1579_Tile_00_Date_20240603.tif,30,50772
643,ImgROI_157_Tile_00_Date_20240603.tif,6,11188
644,ImgROI_1580_Tile_00_Date_20240603.tif,75,127345
645,ImgROI_1581_Tile_00_Date_20240603.tif,24,33984
646,ImgROI_1582_Tile_00_Date_20240603.tif,18,11849
647,ImgROI_1583_Tile_00_Date_20240603.tif,102,266319
648,ImgROI_1584_Tile_00_Date_20240603.tif,32,57887
649,ImgROI_1585_Tile_00_Date_20240603.tif,0,0
650,ImgROI_1586_Tile_00_Date_20240603.tif,207,226546
651,ImgROI_1587_Tile_00_Date_20240603.tif,128,176730
652,ImgROI_1588_Tile_00_Date_20240603.tif,229,224982
653,ImgROI_1589_Tile_00_Date_20240603.tif,0,0
654,ImgROI_158_Tile_00_Date_20240603.tif,29,304154
655,ImgROI_1590_Tile_00_Date_20240603.tif,102,78648
656,ImgROI_1591_Tile_00_Date_20240603.tif,126,201428
657,ImgROI_1592_Tile_00_Date_20240603.tif,22,7416
658,ImgROI_1593_Tile_00_Date_20240603.tif,174,114050
659,ImgROI_1594_Tile_00_Date_20240603.tif,69,64834
660,ImgROI_1595_Tile_00_Date_20240603.tif,278,113023
661,ImgROI_1596_Tile_00_Date_20240603.tif,241,78821
662,ImgROI_1597_Tile_00_Date_20240603.tif,107,40880
663,ImgROI_1598_Tile_00_Date_20240603.tif,83,169338
664,ImgROI_1599_Tile_00_Date_20240603.tif,197,76297
665,ImgROI_159_Tile_00_Date_20240603.tif,37,131786
666,ImgROI_15_Tile_00_Date_20240603.tif,50,70346
667,ImgROI_1600_Tile_00_Date_20240603.tif,42,33403
668,ImgROI_1601_Tile_00_Date_20240603.tif,0,0
669,ImgROI_1602_Tile_00_Date_20240603.tif,7,163702
670,ImgROI_1603_Tile_00_Date_20240603.tif,438,421077
671,ImgROI_1604_Tile_00_Date_20240603.tif,0,0
672,ImgROI_1605_Tile_00_Date_20240603.tif,96,267497
673,ImgROI_1606_Tile_00_Date_20240603.tif,27,24034
674,ImgROI_1607_Tile_00_Date_20240603.tif,101,279333
675,ImgROI_1608_Tile_00_Date_20240603.tif,98,42671
676,ImgROI_1609_Tile_00_Date_20240603.tif,21,26700
677,ImgROI_160_Tile_00_Date_20240603.tif,208,398557
678,ImgROI_1610_Tile_00_Date_20240603.tif,145,172872
679,ImgROI_1611_Tile_00_Date_20240603.tif,136,73627
680,ImgROI_1612_Tile_00_Date_20240603.tif,226,84803
681,ImgROI_1613_Tile_00_Date_20240603.tif,2,158
682,ImgROI_1614_Tile_00_Date_20240603.tif,142,156046
683,ImgROI_1615_Tile_00_Date_20240603.tif,224,396279
684,ImgROI_1616_Tile_00_Date_20240603.tif,118,245323
685,ImgROI_1617_Tile_00_Date_20240603.tif,170,265979
686,ImgROI_1618_Tile_00_Date_20240603.tif,168,281385
687,ImgROI_1619_Tile_00_Date_20240603.tif,91,119068
688,ImgROI_161_Tile_00_Date_20240603.tif,30,245321
689,ImgROI_1620_Tile_00_Date_20240603.tif,87,141986
690,ImgROI_1621_Tile_00_Date_20240603.tif,55,99199
691,ImgROI_1622_Tile_00_Date_20240603.tif,127,123855
692,ImgROI_1623_Tile_00_Date_20240603.tif,36,112578
693,ImgROI_1624_Tile_00_Date_20240603.tif,113,247725
694,ImgROI_1625_Tile_00_Date_20240603.tif,31,20609
695,ImgROI_1626_Tile_00_Date_20240603.tif,121,237431
696,ImgROI_1627_Tile_00_Date_20240603.tif,0,0
697,ImgROI_1628_Tile_00_Date_20240603.tif,135,157141
698,ImgROI_1629_Tile_00_Date_20240603.tif,20,76091
699,ImgROI_162_Tile_00_Date_20240603.tif,4,1940
700,ImgROI_1630_Tile_00_Date_20240603.tif,68,214391
701,ImgROI_1631_Tile_00_Date_20240603.tif,56,81225
702,ImgROI_1632_Tile_00_Date_20240603.tif,53,82156
703,ImgROI_1633_Tile_00_Date_20240603.tif,101,143765
704,ImgROI_1634_Tile_00_Date_20240603.tif,84,75079
705,ImgROI_1635_Tile_00_Date_20240603.tif,174,170913
706,ImgROI_1636_Tile_00_Date_20240603.tif,24,9293
707,ImgROI_1637_Tile_00_Date_20240603.tif,38,148100
708,ImgROI_1638_Tile_00_Date_20240603.tif,45,32827
709,ImgROI_1639_Tile_00_Date_20240603.tif,53,56864
710,ImgROI_163_Tile_00_Date_20240603.tif,107,92176
711,ImgROI_1640_Tile_00_Date_20240603.tif,107,8708
712,ImgROI_1641_Tile_00_Date_20240603.tif,10,9365
713,ImgROI_1642_Tile_00_Date_20240603.tif,103,61689
714,ImgROI_1643_Tile_00_Date_20240603.tif,214,357776
715,ImgROI_1644_Tile_00_Date_20240603.tif,2,4
716,ImgROI_1645_Tile_00_Date_20240603.tif,197,268955
717,ImgROI_1646_Tile_00_Date_20240603.tif,13,2355
718,ImgROI_1647_Tile_00_Date_20240603.tif,64,401075
719,ImgROI_1648_Tile_00_Date_20240603.tif,73,400607
720,ImgROI_1649_Tile_00_Date_20240603.tif,198,27062
721,ImgROI_164_Tile_00_Date_20240603.tif,111,49375
722,ImgROI_1650_Tile_00_Date_20240603.tif,64,93713
723,ImgROI_1651_Tile_00_Date_20240603.tif,136,430223
724,ImgROI_1652_Tile_00_Date_20240603.tif,132,106294
725,ImgROI_1653_Tile_00_Date_20240603.tif,182,362839
726,ImgROI_1654_Tile_00_Date_20240603.tif,199,418144
727,ImgROI_1655_Tile_00_Date_20240603.tif,68,192743
728,ImgROI_1656_Tile_00_Date_20240603.tif,159,105480
729,ImgROI_1657_Tile_00_Date_20240603.tif,108,122869
730,ImgROI_1658_Tile_00_Date_20240603.tif,220,137574
731,ImgROI_1659_Tile_00_Date_20240603.tif,208,119777
732,ImgROI_165_Tile_00_Date_20240603.tif,124,275503
733,ImgROI_1660_Tile_00_Date_20240603.tif,164,89659
734,ImgROI_1661_Tile_00_Date_20240603.tif,138,89075
735,ImgROI_1662_Tile_00_Date_20240603.tif,28,22581
736,ImgROI_1663_Tile_00_Date_20240603.tif,241,194943
737,ImgROI_1664_Tile_00_Date_20240603.tif,106,95546
738,ImgROI_1665_Tile_00_Date_20240603.tif,60,25145
739,ImgROI_1666_Tile_00_Date_20240603.tif,108,73913
740,ImgROI_1667_Tile_00_Date_20240603.tif,143,140786
741,ImgROI_1668_Tile_00_Date_20240603.tif,84,66644
742,ImgROI_1669_Tile_00_Date_20240603.tif,24,293950
743,ImgROI_166_Tile_00_Date_20240603.tif,49,94045
744,ImgROI_1670_Tile_00_Date_20240603.tif,142,306915
745,ImgROI_1671_Tile_00_Date_20240603.tif,10,3689
746,ImgROI_1672_Tile_00_Date_20240603.tif,94,219760
747,ImgROI_1673_Tile_00_Date_20240603.tif,169,123224
748,ImgROI_1674_Tile_00_Date_20240603.tif,169,108252
749,ImgROI_1675_Tile_00_Date_20240603.tif,229,221744
750,ImgROI_1676_Tile_00_Date_20240603.tif,141,86802
751,ImgROI_1677_Tile_00_Date_20240603.tif,152,106215
752,ImgROI_1678_Tile_00_Date_20240603.tif,24,7242
753,ImgROI_1679_Tile_00_Date_20240603.tif,23,12077
754,ImgROI_167_Tile_00_Date_20240603.tif,60,45125
755,ImgROI_1680_Tile_00_Date_20240603.tif,15,31658
756,ImgROI_1681_Tile_00_Date_20240603.tif,113,128024
757,ImgROI_1682_Tile_00_Date_20240603.tif,39,91513
758,ImgROI_1683_Tile_00_Date_20240603.tif,86,216585
759,ImgROI_1684_Tile_00_Date_20240603.tif,81,33232
760,ImgROI_1685_Tile_00_Date_20240603.tif,134,228177
761,ImgROI_1686_Tile_00_Date_20240603.tif,148,321424
762,ImgROI_1687_Tile_00_Date_20240603.tif,143,186438
763,ImgROI_1688_Tile_00_Date_20240603.tif,55,62649
764,ImgROI_1689_Tile_00_Date_20240603.tif,9,3468
765,ImgROI_168_Tile_00_Date_20240603.tif,42,9858
766,ImgROI_1690_Tile_00_Date_20240603.tif,35,202349
767,ImgROI_1691_Tile_00_Date_20240603.tif,0,0
768,ImgROI_1692_Tile_00_Date_20240603.tif,42,42231
769,ImgROI_1693_Tile_00_Date_20240603.tif,2,999
770,ImgROI_1694_Tile_00_Date_20240603.tif,136,269375
771,ImgROI_1695_Tile_00_Date_20240603.tif,136,134003
772,ImgROI_1696_Tile_00_Date_20240603.tif,73,10677
773,ImgROI_1697_Tile_00_Date_20240603.tif,12,90970
774,ImgROI_1698_Tile_00_Date_20240603.tif,71,324736
775,ImgROI_1699_Tile_00_Date_20240603.tif,242,173112
776,ImgROI_169_Tile_00_Date_20240603.tif,26,41287
777,ImgROI_16_Tile_00_Date_20240603.tif,68,51552
778,ImgROI_1700_Tile_00_Date_20240603.tif,91,48020
779,ImgROI_1701_Tile_00_Date_20240603.tif,130,72952
780,ImgROI_1702_Tile_00_Date_20240603.tif,205,185363
781,ImgROI_1703_Tile_00_Date_20240603.tif,63,117385
782,ImgROI_1704_Tile_00_Date_20240603.tif,30,67199
783,ImgROI_1705_Tile_00_Date_20240603.tif,176,106544
784,ImgROI_1706_Tile_00_Date_20240603.tif,282,83481
785,ImgROI_1707_Tile_00_Date_20240603.tif,201,277220
786,ImgROI_1708_Tile_00_Date_20240603.tif,54,84947
787,ImgROI_1709_Tile_00_Date_20240603.tif,8,6424
788,ImgROI_170_Tile_00_Date_20240603.tif,204,270349
789,ImgROI_1710_Tile_00_Date_20240603.tif,58,52663
790,ImgROI_1711_Tile_00_Date_20240603.tif,163,310582
791,ImgROI_1712_Tile_00_Date_20240603.tif,156,270428
792,ImgROI_1713_Tile_00_Date_20240603.tif,132,103390
793,ImgROI_1714_Tile_00_Date_20240603.tif,208,134812
794,ImgROI_1715_Tile_00_Date_20240603.tif,164,183032
795,ImgROI_1716_Tile_00_Date_20240603.tif,125,96300
796,ImgROI_1717_Tile_00_Date_20240603.tif,50,49217
797,ImgROI_1718_Tile_00_Date_20240603.tif,134,69408
798,ImgROI_1719_Tile_00_Date_20240603.tif,107,54428
799,ImgROI_171_Tile_00_Date_20240603.tif,148,53630
800,ImgROI_1720_Tile_00_Date_20240603.tif,42,414602
801,ImgROI_1721_Tile_00_Date_20240603.tif,235,305278
802,ImgROI_1722_Tile_00_Date_20240603.tif,88,24538
803,ImgROI_1723_Tile_00_Date_20240603.tif,264,77789
804,ImgROI_1724_Tile_00_Date_20240603.tif,23,16541
805,ImgROI_1725_Tile_00_Date_20240603.tif,126,83028
806,ImgROI_1726_Tile_00_Date_20240603.tif,56,65049
807,ImgROI_1727_Tile_00_Date_20240603.tif,175,127585
808,ImgROI_1728_Tile_00_Date_20240603.tif,208,272323
809,ImgROI_1729_Tile_00_Date_20240603.tif,164,236168
810,ImgROI_172_Tile_00_Date_20240603.tif,161,85816
811,ImgROI_1730_Tile_00_Date_20240603.tif,16,8532
812,ImgROI_1731_Tile_00_Date_20240603.tif,48,143914
813,ImgROI_1732_Tile_00_Date_20240603.tif,141,196289
814,ImgROI_1733_Tile_00_Date_20240603.tif,129,179361
815,ImgROI_1734_Tile_00_Date_20240603.tif,176,185236
816,ImgROI_1735_Tile_00_Date_20240603.tif,211,120016
817,ImgROI_1736_Tile_00_Date_20240603.tif,204,135127
818,ImgROI_1737_Tile_00_Date_20240603.tif,171,369300
819,ImgROI_1738_Tile_00_Date_20240603.tif,0,0
820,ImgROI_1739_Tile_00_Date_20240603.tif,0,0
821,ImgROI_173_Tile_00_Date_20240603.tif,92,119115
822,ImgROI_1740_Tile_00_Date_20240603.tif,99,47150
823,ImgROI_1741_Tile_00_Date_20240603.tif,104,197367
824,ImgROI_1742_Tile_00_Date_20240603.tif,159,68055
825,ImgROI_1743_Tile_00_Date_20240603.tif,174,94073
826,ImgROI_1744_Tile_00_Date_20240603.tif,14,5548
827,ImgROI_1745_Tile_00_Date_20240603.tif,170,130433
828,ImgROI_1746_Tile_00_Date_20240603.tif,77,67269
829,ImgROI_1747_Tile_00_Date_20240603.tif,51,50496
830,ImgROI_1748_Tile_00_Date_20240603.tif,199,92974
831,ImgROI_1749_Tile_00_Date_20240603.tif,186,119095
832,ImgROI_174_Tile_00_Date_20240603.tif,87,27318
833,ImgROI_1750_Tile_00_Date_20240603.tif,59,36746
834,ImgROI_1751_Tile_00_Date_20240603.tif,242,164050
835,ImgROI_1752_Tile_00_Date_20240603.tif,168,90488
836,ImgROI_1753_Tile_00_Date_20240603.tif,24,26965
837,ImgROI_1754_Tile_00_Date_20240603.tif,138,217235
838,ImgROI_1755_Tile_00_Date_20240603.tif,220,160138
839,ImgROI_1756_Tile_00_Date_20240603.tif,160,43260
840,ImgROI_1757_Tile_00_Date_20240603.tif,162,102652
841,ImgROI_1758_Tile_00_Date_20240603.tif,174,78666
842,ImgROI_1759_Tile_00_Date_20240603.tif,86,58113
843,ImgROI_175_Tile_00_Date_20240603.tif,148,78333
844,ImgROI_1760_Tile_00_Date_20240603.tif,258,144434
845,ImgROI_1761_Tile_00_Date_20240603.tif,182,87745
846,ImgROI_1762_Tile_00_Date_20240603.tif,84,35920
847,ImgROI_1763_Tile_00_Date_20240603.tif,101,143237
848,ImgROI_1764_Tile_00_Date_20240603.tif,190,88368
849,ImgROI_1765_Tile_00_Date_20240603.tif,228,152498
850,ImgROI_1766_Tile_00_Date_20240603.tif,106,136592
851,ImgROI_1767_Tile_00_Date_20240603.tif,123,85260
852,ImgROI_1768_Tile_00_Date_20240603.tif,229,405697
853,ImgROI_1769_Tile_00_Date_20240603.tif,37,43655
854,ImgROI_176_Tile_00_Date_20240603.tif,62,94564
855,ImgROI_1770_Tile_00_Date_20240603.tif,192,185149
856,ImgROI_1771_Tile_00_Date_20240603.tif,83,93203
857,ImgROI_1772_Tile_00_Date_20240603.tif,52,46114
858,ImgROI_1773_Tile_00_Date_20240603.tif,170,196145
859,ImgROI_1774_Tile_00_Date_20240603.tif,116,86746
860,ImgROI_1775_Tile_00_Date_20240603.tif,18,23955
861,ImgROI_1776_Tile_00_Date_20240603.tif,39,59399
862,ImgROI_1777_Tile_00_Date_20240603.tif,268,361154
863,ImgROI_1778_Tile_00_Date_20240603.tif,29,19190
864,ImgROI_1779_Tile_00_Date_20240603.tif,277,387244
865,ImgROI_177_Tile_00_Date_20240603.tif,0,0
866,ImgROI_1780_Tile_00_Date_20240603.tif,162,96157
867,ImgROI_1781_Tile_00_Date_20240603.tif,170,90197
868,ImgROI_1782_Tile_00_Date_20240603.tif,158,106681
869,ImgROI_1783_Tile_00_Date_20240603.tif,156,243884
870,ImgROI_1784_Tile_00_Date_20240603.tif,2,1073
871,ImgROI_1785_Tile_00_Date_20240603.tif,77,224054
872,ImgROI_1786_Tile_00_Date_20240603.tif,31,86648
873,ImgROI_1787_Tile_00_Date_20240603.tif,2,159
874,ImgROI_1788_Tile_00_Date_20240603.tif,85,194772
875,ImgROI_1789_Tile_00_Date_20240603.tif,107,296752
