,img_name,total_objects,total_area
330,ImgROI_1298_Tile_00_Date_20240603.tif,21,3063
331,ImgROI_1299_Tile_00_Date_20240603.tif,18,10464
332,ImgROI_129_Tile_00_Date_20240603.tif,16,6909
333,ImgROI_12_Tile_00_Date_20240603.tif,7,257783
334,ImgROI_1300_Tile_00_Date_20240603.tif,22,672047
335,ImgROI_1301_Tile_00_Date_20240603.tif,2,215
336,ImgROI_1302_Tile_00_Date_20240603.tif,25,619411
337,ImgROI_1303_Tile_00_Date_20240603.tif,5,64972
338,ImgROI_1304_Tile_00_Date_20240603.tif,13,253539
339,ImgROI_1305_Tile_00_Date_20240603.tif,76,360071
340,ImgROI_1306_Tile_00_Date_20240603.tif,44,135488
341,ImgROI_1307_Tile_00_Date_20240603.tif,10,36580
342,ImgROI_1308_Tile_00_Date_20240603.tif,56,248020
343,ImgROI_1309_Tile_00_Date_20240603.tif,4,3940
344,ImgROI_130_Tile_00_Date_20240603.tif,97,414624
345,ImgROI_1310_Tile_00_Date_20240603.tif,43,319614
346,ImgROI_1311_Tile_00_Date_20240603.tif,51,27816
347,ImgROI_1312_Tile_00_Date_20240603.tif,17,270604
348,ImgROI_1313_Tile_00_Date_20240603.tif,1,244
349,ImgROI_1314_Tile_00_Date_20240603.tif,4,1331
350,ImgROI_1315_Tile_00_Date_20240603.tif,10,618100
351,ImgROI_1316_Tile_00_Date_20240603.tif,17,10306
352,ImgROI_1317_Tile_00_Date_20240603.tif,0,0
353,ImgROI_1318_Tile_00_Date_20240603.tif,0,0
354,ImgROI_1319_Tile_00_Date_20240603.tif,31,455364
355,ImgROI_131_Tile_00_Date_20240603.tif,138,234029
356,ImgROI_1320_Tile_00_Date_20240603.tif,0,0
357,ImgROI_1321_Tile_00_Date_20240603.tif,92,254035
358,ImgROI_1322_Tile_00_Date_20240603.tif,82,129805
359,ImgROI_1323_Tile_00_Date_20240603.tif,62,142107
360,ImgROI_1324_Tile_00_Date_20240603.tif,26,64315
361,ImgROI_1325_Tile_00_Date_20240603.tif,234,131111
362,ImgROI_1326_Tile_00_Date_20240603.tif,48,28382
363,ImgROI_1327_Tile_00_Date_20240603.tif,82,31388
364,ImgROI_1328_Tile_00_Date_20240603.tif,279,517815
365,ImgROI_1329_Tile_00_Date_20240603.tif,172,84338
366,ImgROI_132_Tile_00_Date_20240603.tif,113,65335
367,ImgROI_1330_Tile_00_Date_20240603.tif,6,1500
368,ImgROI_1331_Tile_00_Date_20240603.tif,74,77431
369,ImgROI_1332_Tile_00_Date_20240603.tif,58,307808
370,ImgROI_1333_Tile_00_Date_20240603.tif,1,260
371,ImgROI_1334_Tile_00_Date_20240603.tif,76,308156
372,ImgROI_1335_Tile_00_Date_20240603.tif,28,84564
373,ImgROI_1336_Tile_00_Date_20240603.tif,1,138
374,ImgROI_1337_Tile_00_Date_20240603.tif,110,48917
375,ImgROI_1338_Tile_00_Date_20240603.tif,182,344337
376,ImgROI_1339_Tile_00_Date_20240603.tif,200,345595
377,ImgROI_133_Tile_00_Date_20240603.tif,134,74099
378,ImgROI_1340_Tile_00_Date_20240603.tif,0,0
379,ImgROI_1341_Tile_00_Date_20240603.tif,15,47405
380,ImgROI_1342_Tile_00_Date_20240603.tif,104,353008
