name,masked_R_entropy,masked_G_entropy,masked_B_entropy,masked_total_objects,masked_total_area,cloud_area,cloud_percentage
ImgROI_0_Tile_09_Date_20240822.tif,4.7079335098687185,4.868558663057349,4.868138501603399,44,31988,48601,74.16
ImgROI_0_Tile_09_Date_20240827.tif,8.733632874429516,8.67117029707378,8.718776221390172,124,158929,0,0.0
ImgROI_0_Tile_09_Date_20240901.tif,8.775681361432266,8.81860023330425,8.737048020381174,132,163890,0,0.0
ImgROI_0_Tile_09_Date_20240906.tif,8.830990817050827,8.777353513144694,8.706478248163535,133,161710,0,0.0
ImgROI_0_Tile_09_Date_20240911.tif,8.827126380969151,8.802626832850706,8.779743100336907,140,168200,0,0.0
ImgROI_0_Tile_09_Date_20240916.tif,8.775811394596472,8.801051079473105,8.7043404481432,137,162258,0,0.0
ImgROI_0_Tile_09_Date_20240921.tif,8.778630140737592,8.749144199443199,8.751130901832951,132,164832,0,0.0
ImgROI_0_Tile_09_Date_20240926.tif,8.844338986371328,8.844208953207124,8.762626893269553,139,170051,0,0.0
ImgROI_0_Tile_10_Date_20240603.tif,8.401727066184485,8.416622275288539,8.376211096868825,64,121331,2122,3.24
ImgROI_0_Tile_10_Date_20240608.tif,7.6292473078745,7.728096457563162,7.774118564292259,14,7608,1588,2.42
ImgROI_0_Tile_10_Date_20240613.tif,8.294863622331212,8.304139044316528,8.31727177575688,58,63897,0,0.0
ImgROI_0_Tile_10_Date_20240618.tif,8.465826523611243,8.494877093505902,8.521703250364272,65,61470,0,0.0
ImgROI_0_Tile_10_Date_20240623.tif,1.1271688058086933,1.134105036079393,1.1331221096442843,20,14277,58436,89.17
ImgROI_0_Tile_10_Date_20240628.tif,8.410745351250581,8.462719715886085,8.45298034759259,57,61014,0,0.0
ImgROI_0_Tile_10_Date_20240703.tif,3.4756932918856744,3.4940203926043525,3.5102500715714235,4,6230,62159,94.85
ImgROI_0_Tile_10_Date_20240708.tif,8.49391501659033,8.49006243253323,8.528986620212493,56,61973,0,0.0
ImgROI_0_Tile_10_Date_20240713.tif,7.796309589580048,7.826842694888734,7.794745441191584,55,58716,346,0.53
ImgROI_0_Tile_10_Date_20240718.tif,7.958481720227848,7.954619923728951,7.9818927311345576,33,60273,19415,29.62
ImgROI_0_Tile_10_Date_20240723.tif,8.298341531788317,8.306704226406472,8.33084280370837,56,61121,0,0.0
ImgROI_0_Tile_10_Date_20240728.tif,7.89012316136767,7.878494244502041,8.004860754722536,47,67720,18530,28.27
ImgROI_0_Tile_10_Date_20240802.tif,8.421396528437635,8.4127912590894,8.451378180001269,60,62680,0,0.0
ImgROI_0_Tile_10_Date_20240807.tif,8.475756692450465,8.605461236493202,8.588777976189645,62,68555,0,0.0
ImgROI_0_Tile_10_Date_20240812.tif,6.81001401447296,6.915735181401139,7.054626404847455,48,69859,18527,28.27
ImgROI_0_Tile_10_Date_20240817.tif,8.587665016590329,8.617604754168052,8.648640174693597,56,67028,0,0.0
ImgROI_0_Tile_10_Date_20240822.tif,1.3458514224564078,1.579145054262728,1.5957529806978366,27,15730,58105,88.66
ImgROI_0_Tile_10_Date_20240827.tif,8.603764662393194,8.665088006003167,8.656347063916973,53,119888,0,0.0
ImgROI_0_Tile_10_Date_20240901.tif,8.704990613964227,8.711720216326247,8.656301577063017,57,120839,0,0.0
ImgROI_0_Tile_10_Date_20240906.tif,8.699395968953164,8.739731308731177,8.78619442643376,56,120031,0,0.0
ImgROI_0_Tile_10_Date_20240911.tif,8.698228310058093,8.703856804845378,8.767633432438277,55,118768,0,0.0
ImgROI_0_Tile_10_Date_20240916.tif,8.740823418810956,8.752878602360669,8.74647633598582,58,121257,0,0.0
ImgROI_0_Tile_10_Date_20240921.tif,8.622342014566566,8.588491420767944,8.633124143391427,52,108866,0,0.0
ImgROI_0_Tile_10_Date_20240926.tif,8.75531082187722,8.749576931260151,8.838441427760676,56,120403,0,0.0
ImgROI_0_Tile_11_Date_20240603.tif,8.384607501195928,8.360461703278371,8.309139300452642,114,104323,0,0.0
ImgROI_0_Tile_11_Date_20240608.tif,8.399794848143646,8.379360826744728,8.35873286044405,100,94776,2624,4.0
ImgROI_0_Tile_11_Date_20240613.tif,8.385808579973537,8.298665509854281,8.31581984309266,100,78467,0,0.0
ImgROI_0_Tile_11_Date_20240618.tif,8.262172193324284,8.24114533017121,8.168342353302526,101,74957,1994,3.04
ImgROI_0_Tile_11_Date_20240623.tif,5.155835905551456,5.283873187120447,5.365927085900716,2,2812,62904,95.98
ImgROI_0_Tile_11_Date_20240628.tif,8.480078497683518,8.330356305880926,8.377700312110036,107,75144,0,0.0
ImgROI_0_Tile_11_Date_20240703.tif,0.0,0.0,0.0,9,12137,62243,94.98
ImgROI_0_Tile_11_Date_20240708.tif,8.483030849856888,8.427847854534487,8.458476817389528,108,80353,0,0.0
ImgROI_0_Tile_11_Date_20240713.tif,8.211818565528754,8.16333060445373,8.200950169284466,96,79511,1002,1.53
ImgROI_0_Tile_11_Date_20240718.tif,8.52044768723775,8.490071430028188,8.497249189099783,57,79901,29931,45.67
ImgROI_0_Tile_11_Date_20240723.tif,8.38247869867055,8.373812587061224,8.31797378634404,102,79581,17,0.03
ImgROI_0_Tile_11_Date_20240728.tif,8.106910559197967,8.066226818966408,8.157284533121448,103,78699,3450,5.26
ImgROI_0_Tile_11_Date_20240802.tif,8.545838254798124,8.517785248407282,8.537030976338437,105,82855,0,0.0
ImgROI_0_Tile_11_Date_20240807.tif,8.677824135673667,8.666200965602481,8.618775770984326,111,80923,0,0.0
ImgROI_0_Tile_11_Date_20240812.tif,5.3657366514162605,5.335451541346815,5.36282074708725,57,51708,31547,48.14
ImgROI_0_Tile_11_Date_20240817.tif,8.654541306172295,8.675508245537879,8.576870102455624,105,79086,0,0.0
ImgROI_0_Tile_11_Date_20240822.tif,0.0,0.0,0.0,24,10666,59999,91.55
ImgROI_0_Tile_11_Date_20240827.tif,8.661521762420927,8.636648472987755,8.56229529854949,105,93130,0,0.0
ImgROI_0_Tile_11_Date_20240901.tif,8.714164287867375,8.715420065940737,8.701849037989248,109,99664,0,0.0
ImgROI_0_Tile_11_Date_20240906.tif,8.746871860105347,8.704465056680492,8.748837712975565,106,76341,0,0.0
ImgROI_0_Tile_11_Date_20240911.tif,8.812009661601394,8.759548080800023,8.71244664930099,113,98607,0,0.0
ImgROI_0_Tile_11_Date_20240916.tif,8.771973447608081,8.819252035937303,8.743557618641825,112,96112,0,0.0
ImgROI_0_Tile_11_Date_20240921.tif,8.726072161601392,8.671200144088273,8.590402789289246,106,92048,0,0.0
ImgROI_0_Tile_11_Date_20240926.tif,8.062362815243691,8.145814885316785,8.120750099560906,117,137066,3035,4.63
ImgROI_0_Tile_12_Date_20240603.tif,8.66620996309744,8.694305816759458,8.707973028098934,77,32251,0,0.0
ImgROI_0_Tile_12_Date_20240608.tif,7.433645608406301,7.381863208394271,7.342869025046049,1,124,11381,17.37
ImgROI_0_Tile_12_Date_20240613.tif,8.535636382552752,8.575467014566566,8.613854926357956,30,65961,11580,17.67
ImgROI_0_Tile_12_Date_20240618.tif,7.610870744761537,7.637334974572869,7.711028936298237,61,82807,7319,11.17
ImgROI_0_Tile_12_Date_20240623.tif,1.3373714383190407,1.593511880965971,1.7179215989627825,17,6708,62273,95.02
ImgROI_0_Tile_12_Date_20240628.tif,8.688551780149616,8.70840218704784,8.723568899422864,69,87735,0,0.0
ImgROI_0_Tile_12_Date_20240703.tif,0.0,0.0,0.0,8,7295,62548,95.44
ImgROI_0_Tile_12_Date_20240708.tif,8.733359104317659,8.814068339938393,8.813122621200707,71,33259,0,0.0
ImgROI_0_Tile_12_Date_20240713.tif,8.606103338104539,8.657674817937583,8.638151747026527,55,81783,44,0.07
ImgROI_0_Tile_12_Date_20240718.tif,8.817659005908213,8.830284315122018,8.812354274240054,82,47837,1086,1.66
ImgROI_0_Tile_12_Date_20240723.tif,8.782771001325568,8.769704681138277,8.809241826941143,95,34235,0,0.0
ImgROI_0_Tile_12_Date_20240728.tif,8.515100538192096,8.571725680859844,8.547859021910938,59,73595,13489,20.58
ImgROI_0_Tile_12_Date_20240802.tif,8.772959013625972,8.80586931331382,8.816760625783353,98,35866,0,0.0
ImgROI_0_Tile_12_Date_20240807.tif,8.8712335463089,8.897619825614226,8.945788729858615,114,44407,0,0.0
ImgROI_0_Tile_12_Date_20240812.tif,1.014274124274913,1.3307347030886514,1.4226369896932127,25,40325,38805,59.21
ImgROI_0_Tile_12_Date_20240817.tif,8.782810060781859,8.813593694135529,8.885892896525283,108,42332,0,0.0
ImgROI_0_Tile_12_Date_20240822.tif,1.3871801653939417,1.3959755918290504,1.3959755918290504,25,59905,37822,57.71
ImgROI_0_Tile_12_Date_20240827.tif,8.85061479245002,8.81833095453404,8.877765845847957,108,42364,0,0.0
ImgROI_0_Tile_12_Date_20240901.tif,8.907322844615994,8.933696338611478,8.909838677157527,116,45482,0,0.0
ImgROI_0_Tile_12_Date_20240906.tif,8.93003369669441,8.995578874334562,8.928627035937307,121,43667,0,0.0
ImgROI_0_Tile_12_Date_20240911.tif,8.974464625153283,9.001673735768177,9.025585881571043,121,50059,0,0.0
ImgROI_0_Tile_12_Date_20240916.tif,9.024687501446182,9.012988782559706,9.089888066447676,115,42841,0,0.0
ImgROI_0_Tile_12_Date_20240921.tif,8.95753293559905,9.002408447899453,8.941563322960391,112,40899,0,0.0
ImgROI_0_Tile_12_Date_20240926.tif,9.07537602604699,9.02813913675684,9.02686250916394,118,42474,0,0.0
ImgROI_0_Tile_13_Date_20240603.tif,8.911510828869952,8.915685324287308,8.875888112156032,259,111354,0,0.0
ImgROI_0_Tile_13_Date_20240608.tif,7.449497145710696,7.485237937758883,7.491453940667109,0,0,23901,36.47
ImgROI_0_Tile_13_Date_20240613.tif,8.775992339241546,8.79247023251245,8.75463344862448,228,112512,0,0.0
ImgROI_0_Tile_13_Date_20240618.tif,8.894818356124595,8.899636589965313,8.956973743485937,249,103099,777,1.19
ImgROI_0_Tile_13_Date_20240623.tif,0.0,0.0,0.0,6,8800,62117,94.78
ImgROI_0_Tile_13_Date_20240628.tif,8.922187561865032,8.965000822960393,8.934570081401915,241,100154,0,0.0
ImgROI_0_Tile_13_Date_20240703.tif,0.0,0.0,0.0,14,7705,63072,96.24
ImgROI_0_Tile_13_Date_20240708.tif,9.003899654966807,8.964147929689487,9.05978466087637,229,96122,168,0.26
ImgROI_0_Tile_13_Date_20240713.tif,8.896473231185531,8.896418746836618,8.966407483717497,205,149727,3786,5.78
ImgROI_0_Tile_13_Date_20240718.tif,8.953945842497276,8.943348231185533,8.946099707667898,238,99378,0,0.0
ImgROI_0_Tile_13_Date_20240723.tif,8.879390658947559,8.861073373102597,8.82060778521354,240,105817,0,0.0
ImgROI_0_Tile_13_Date_20240728.tif,7.259904459248557,7.291074320643532,7.287143631824787,162,111278,15566,23.75
ImgROI_0_Tile_13_Date_20240802.tif,8.931146656293725,8.872606572236624,8.912572876988397,233,96404,0,0.0
ImgROI_0_Tile_13_Date_20240807.tif,8.879357024118182,8.952454635429921,8.935535731185533,248,101098,0,0.0
ImgROI_0_Tile_13_Date_20240812.tif,6.814301773278308,6.959434757779729,7.0002041770032,93,78289,24312,37.1
ImgROI_0_Tile_13_Date_20240817.tif,8.816331466834447,8.746170782803452,8.854277434367086,237,101924,0,0.0
ImgROI_0_Tile_13_Date_20240822.tif,5.280162554880224,5.544851518920257,5.655592482183016,49,54280,44970,68.62
ImgROI_0_Tile_13_Date_20240827.tif,8.838328671247961,8.87595087566148,8.877097470090172,228,100008,0,0.0
ImgROI_0_Tile_13_Date_20240901.tif,8.820259599706834,8.845276425952482,8.78209905269974,235,101253,0,0.0
ImgROI_0_Tile_13_Date_20240906.tif,8.891773178484444,8.853185324287308,8.90274361263731,235,100442,0,0.0
ImgROI_0_Tile_13_Date_20240911.tif,8.956041728531698,8.82057415038416,8.900958704412169,238,102324,0,0.0
ImgROI_0_Tile_13_Date_20240916.tif,8.82966327797706,8.877345684394006,8.881616578146186,243,102304,0,0.0
ImgROI_0_Tile_13_Date_20240921.tif,8.846909518208617,8.90718359900999,8.800412765676656,236,102736,0,0.0
ImgROI_0_Tile_13_Date_20240926.tif,8.942201636756842,8.829911492280893,8.914647913503286,244,106974,0,0.0
ImgROI_0_Tile_14_Date_20240603.tif,8.64960203666233,8.66180361155414,8.642557883622986,104,74611,0,0.0
ImgROI_0_Tile_14_Date_20240608.tif,8.742495570523385,8.808784457789768,8.777873645801515,77,45387,0,0.0
ImgROI_0_Tile_14_Date_20240613.tif,8.574245086269423,8.489886912515068,8.575461589939653,105,131026,845,1.29
ImgROI_0_Tile_14_Date_20240618.tif,8.015500073788278,7.997270907121609,7.963425952896741,92,130478,695,1.06
ImgROI_0_Tile_14_Date_20240623.tif,0.0,0.0,0.0,2,3477,62194,94.9
ImgROI_0_Tile_14_Date_20240628.tif,8.620657077544294,8.614362273704936,8.605519508657004,99,71345,0,0.0
ImgROI_0_Tile_14_Date_20240703.tif,1.9364467438491564,2.0380499828156955,2.0938922218882303,3,5809,60204,91.86
ImgROI_0_Tile_14_Date_20240708.tif,8.701222576217376,8.749046867823107,8.70464600132557,109,73145,0,0.0
ImgROI_0_Tile_14_Date_20240713.tif,8.724560105014506,8.704137720693325,8.730687667992235,104,66367,0,0.0
ImgROI_0_Tile_14_Date_20240718.tif,8.826273487698247,8.797904997344816,8.764063615987991,115,80400,0,0.0
ImgROI_0_Tile_14_Date_20240723.tif,8.798392428457523,8.81022475337625,8.732003355041424,109,79887,0,0.0
ImgROI_0_Tile_14_Date_20240728.tif,8.924989031354661,8.918255856124595,8.887384103592634,88,57193,12153,18.54
ImgROI_0_Tile_14_Date_20240802.tif,8.844075347174874,8.871759103592634,8.784053053545378,126,81309,0,0.0
ImgROI_0_Tile_14_Date_20240807.tif,8.919323328869952,8.904445826311072,8.868843959116687,133,79040,0,0.0
ImgROI_0_Tile_14_Date_20240812.tif,6.099713916944599,6.169231689579893,6.283489132386281,84,119615,11218,17.12
ImgROI_0_Tile_14_Date_20240817.tif,8.854247372405752,8.826109819704662,8.818545534008495,135,90657,0,0.0
ImgROI_0_Tile_14_Date_20240822.tif,8.357416240109597,8.307383204460816,8.364226857694286,67,75137,32600,49.74
ImgROI_0_Tile_14_Date_20240827.tif,8.782682882147276,8.808809095124191,8.821195187529119,122,82703,0,0.0
ImgROI_0_Tile_14_Date_20240901.tif,8.861720684394006,8.846994064518865,8.846767633019832,129,88432,0,0.0
ImgROI_0_Tile_14_Date_20240906.tif,8.756469268330491,8.836816614661075,8.77819740892064,122,76814,0,0.0
ImgROI_0_Tile_14_Date_20240911.tif,8.79711937373267,8.894259164011482,8.870347018208617,131,82583,0,0.0
ImgROI_0_Tile_14_Date_20240916.tif,8.82961236649619,8.731095977421607,8.804142677252479,128,80421,0,0.0
ImgROI_0_Tile_14_Date_20240921.tif,8.750114340568464,8.667008372019428,8.696595217801958,123,90985,0,0.0
ImgROI_0_Tile_14_Date_20240926.tif,8.830419772913135,8.808119869846871,8.855230298840862,127,89089,57,0.09
ImgROI_0_Tile_15_Date_20240603.tif,5.257608390480026,5.2202462523949205,5.2841846534400245,41,76384,17915,27.34
ImgROI_0_Tile_15_Date_20240608.tif,7.636956047466799,7.656804517365501,7.715068941794988,13,3785,43564,66.47
ImgROI_0_Tile_15_Date_20240613.tif,8.336577627610703,8.276322544569998,8.298510839355652,48,39604,0,0.0
ImgROI_0_Tile_15_Date_20240618.tif,8.055937815501835,8.11870594603994,8.1604024597211,58,103391,2263,3.45
ImgROI_0_Tile_15_Date_20240623.tif,0.0,0.0,0.0,3,566,65020,99.21
ImgROI_0_Tile_15_Date_20240628.tif,8.545695436324074,8.517924279066445,8.463920579716852,54,85176,0,0.0
ImgROI_0_Tile_15_Date_20240703.tif,6.226549558989965,6.092406446643992,6.188304364102727,2,410,9284,14.17
ImgROI_0_Tile_15_Date_20240708.tif,8.636857627835298,8.632990537359177,8.598350747080366,60,86477,0,0.0
ImgROI_0_Tile_15_Date_20240713.tif,8.501059355779388,8.520003103396219,8.552676825857972,64,150973,0,0.0
ImgROI_0_Tile_15_Date_20240718.tif,8.654381211046758,8.60550672334716,8.594137192206718,55,84103,4269,6.51
ImgROI_0_Tile_15_Date_20240723.tif,8.521043153763022,8.455436346037866,8.505860098021772,63,112785,0,0.0
ImgROI_0_Tile_15_Date_20240728.tif,7.172079116861409,7.109772846816327,7.101077391584091,45,77691,9084,13.86
ImgROI_0_Tile_15_Date_20240802.tif,8.640558395923389,8.575152463889241,8.549114370090619,71,155102,0,0.0
ImgROI_0_Tile_15_Date_20240807.tif,8.759632627110271,8.761027435842797,8.674790810058095,78,120732,0,0.0
ImgROI_0_Tile_15_Date_20240812.tif,8.586824693682429,8.538315883087868,8.579063105163298,69,78571,8866,13.53
ImgROI_0_Tile_15_Date_20240817.tif,8.699060353809461,8.58236028492217,8.623372279614498,79,158471,0,0.0
ImgROI_0_Tile_15_Date_20240822.tif,0.0,0.0,0.0,18,7233,62406,95.22
ImgROI_0_Tile_15_Date_20240827.tif,8.743704928457523,8.64436006849962,8.62442890310603,72,117688,0,0.0
ImgROI_0_Tile_15_Date_20240901.tif,8.739516729256723,8.68753072754348,8.59423452382681,86,93537,0,0.0
ImgROI_0_Tile_15_Date_20240906.tif,8.754684360105347,8.681360317294574,8.643452690879801,86,97403,0,0.0
ImgROI_0_Tile_15_Date_20240911.tif,8.738030946816282,8.748057513990332,8.57278729908461,81,88499,5662,8.64
ImgROI_0_Tile_15_Date_20240916.tif,8.740151470185127,8.715440915460272,8.616053423178032,90,96587,0,0.0
ImgROI_0_Tile_15_Date_20240921.tif,8.607238080508653,8.59194490783747,8.552356850553734,82,97745,0,0.0
ImgROI_0_Tile_15_Date_20240926.tif,8.753722498136616,8.751012720693323,8.711723789194293,91,100189,0,0.0
ImgROI_0_Tile_16_Date_20240603.tif,7.746594523849436,7.707961881351128,7.644169308091089,13,55216,12654,19.31
ImgROI_0_Tile_16_Date_20240608.tif,7.913202222913212,7.8425708061498485,7.875072167761133,9,68205,750,1.14
ImgROI_0_Tile_16_Date_20240613.tif,7.768283124491046,7.6975343155082605,7.659835554114619,6,67613,0,0.0
ImgROI_0_Tile_16_Date_20240618.tif,7.6491624819523025,7.690412865860739,7.611453524455558,4,66102,0,0.0
ImgROI_0_Tile_16_Date_20240623.tif,0.0,0.0,0.0,5,8548,61541,93.9
ImgROI_0_Tile_16_Date_20240628.tif,7.62985348574245,7.61945206879042,7.546970827824853,3,65642,0,0.0
ImgROI_0_Tile_16_Date_20240703.tif,0.0,0.0,0.0,6,10212,57030,87.02
ImgROI_0_Tile_16_Date_20240708.tif,7.912007571533273,7.844356862607098,7.874621011060584,5,67092,0,0.0
ImgROI_0_Tile_16_Date_20240713.tif,7.74691058586065,7.7748616292224835,7.778246209821223,5,66376,0,0.0
ImgROI_0_Tile_16_Date_20240718.tif,8.084370706172743,8.076612905468497,7.976880871129378,10,63336,5844,8.92
ImgROI_0_Tile_16_Date_20240723.tif,7.836450818801892,7.855919908755617,7.840753411327435,8,67633,0,0.0
ImgROI_0_Tile_16_Date_20240728.tif,8.135921766379932,8.069765901586283,8.11220508764243,12,62047,9710,14.82
ImgROI_0_Tile_16_Date_20240802.tif,7.981073720848548,7.921257923374367,7.852031678933551,8,67907,0,0.0
ImgROI_0_Tile_16_Date_20240807.tif,8.035576488388587,8.005373557509357,8.083518746187105,10,67833,0,0.0
ImgROI_0_Tile_16_Date_20240812.tif,4.014764994043909,4.019069522625469,4.012105357089005,20,57552,13102,19.99
ImgROI_0_Tile_16_Date_20240817.tif,8.079363463477257,7.990521808322407,8.023293523246041,8,67527,0,0.0
ImgROI_0_Tile_16_Date_20240822.tif,8.157317864694424,8.209733743694995,8.178208177594394,9,63097,5208,7.95
ImgROI_0_Tile_16_Date_20240827.tif,8.135369290109228,8.09063144237292,8.015634174497183,5,65840,0,0.0
ImgROI_0_Tile_16_Date_20240901.tif,8.241957672635149,8.120449929334555,8.065634853000883,8,66631,0,0.0
ImgROI_0_Tile_16_Date_20240906.tif,8.183909296085565,8.079399610907291,8.032590050913953,8,66637,0,0.0
ImgROI_0_Tile_16_Date_20240911.tif,8.24134356627944,8.137223319751996,8.136605137136659,6,65907,0,0.0
ImgROI_0_Tile_16_Date_20240916.tif,8.124114367240368,8.04950541768016,7.989596939104258,6,65891,0,0.0
ImgROI_0_Tile_16_Date_20240921.tif,8.12904085144049,8.001988531015666,7.958761535864023,6,65889,0,0.0
ImgROI_0_Tile_16_Date_20240926.tif,8.300999464465475,8.135465115566982,8.215445636560423,7,65956,0,0.0
ImgROI_0_Tile_17_Date_20240603.tif,8.511509442328594,8.496922068059456,8.508266961865475,115,96329,0,0.0
ImgROI_0_Tile_17_Date_20240608.tif,8.591276532079686,8.509622711141711,8.478088007478878,81,41140,0,0.0
ImgROI_0_Tile_17_Date_20240613.tif,8.336459446471075,8.313597281815236,8.31933759982997,91,132769,3475,5.3
ImgROI_0_Tile_17_Date_20240618.tif,8.49344394365551,8.55156672078828,8.483060911818223,112,97358,518,0.79
ImgROI_0_Tile_17_Date_20240623.tif,0.0,0.0,0.0,4,4935,62210,94.92
ImgROI_0_Tile_17_Date_20240628.tif,8.494065899274071,8.458727886222983,8.467036814830648,119,102002,0,0.0
ImgROI_0_Tile_17_Date_20240703.tif,0.0,0.0,0.0,10,6921,62179,94.88
ImgROI_0_Tile_17_Date_20240708.tif,8.566541554967252,8.55027281654389,8.552151268574237,119,87612,0,0.0
ImgROI_0_Tile_17_Date_20240713.tif,8.529499392186384,8.487222621925735,8.468554296044447,107,109046,0,0.0
ImgROI_0_Tile_17_Date_20240718.tif,8.541961033406604,8.522779002266162,8.502311131091025,113,104776,494,0.75
ImgROI_0_Tile_17_Date_20240723.tif,8.504410804940331,8.485955206774634,8.448568431355106,124,92105,0,0.0
ImgROI_0_Tile_17_Date_20240728.tif,6.681891118617684,6.866667684214837,6.93049635597027,100,107782,7758,11.84
ImgROI_0_Tile_17_Date_20240802.tif,8.584988873976416,8.663975046403854,8.528885715724355,138,104091,0,0.0
ImgROI_0_Tile_17_Date_20240807.tif,8.740298780000822,8.728122560781859,8.708481308731177,141,97836,0,0.0
ImgROI_0_Tile_17_Date_20240812.tif,7.7965051500044815,7.931200863051104,7.915431972578171,46,37111,29061,44.34
ImgROI_0_Tile_17_Date_20240817.tif,8.687013449416279,8.64383093834784,8.641520472838963,139,97357,0,0.0
ImgROI_0_Tile_17_Date_20240822.tif,1.880877800970974,1.8248733769411907,1.8369112838394155,34,35876,45236,69.02
ImgROI_0_Tile_17_Date_20240827.tif,8.716977609381583,8.717696896620234,8.699102267795373,135,71693,0,0.0
ImgROI_0_Tile_17_Date_20240901.tif,8.78156992254796,8.813593694135529,8.821720744812854,140,74038,0,0.0
ImgROI_0_Tile_17_Date_20240906.tif,8.810744886033074,8.769331858297152,8.850660279303977,139,82466,0,0.0
ImgROI_0_Tile_17_Date_20240911.tif,8.877046558609305,8.793995074409182,8.871708192111765,143,87420,0,0.0
ImgROI_0_Tile_17_Date_20240916.tif,8.836283696694409,8.85244518752912,8.784476787867375,146,86324,0,0.0
ImgROI_0_Tile_17_Date_20240921.tif,8.762971505908213,8.755352735863132,8.790289800167779,134,79462,0,0.0
ImgROI_0_Tile_17_Date_20240926.tif,8.843621550891545,8.905054078146188,8.884480811141266,104,108579,4612,7.04
ImgROI_0_Tile_18_Date_20240603.tif,8.141583494834466,8.150549491320854,8.094543664688885,13,69150,1992,3.04
ImgROI_0_Tile_18_Date_20240608.tif,0.0,0.0,0.0,11,19045,59183,90.31
ImgROI_0_Tile_18_Date_20240613.tif,7.640791714337094,7.49415598361829,7.555858695031601,6,92375,1448,2.21
ImgROI_0_Tile_18_Date_20240618.tif,6.0967065678660655,6.10122567592208,6.075725924717036,12,67525,6253,9.54
ImgROI_0_Tile_18_Date_20240623.tif,0.0,0.0,0.0,6,8825,61529,93.89
ImgROI_0_Tile_18_Date_20240628.tif,8.016533702854147,8.044558284095682,8.072022036412077,6,94131,0,0.0
ImgROI_0_Tile_18_Date_20240703.tif,4.066160019717826,4.199526313873199,4.229789306521807,7,4876,63324,96.62
ImgROI_0_Tile_18_Date_20240708.tif,8.195674351345536,8.220922115243523,8.165814453789572,8,94672,0,0.0
ImgROI_0_Tile_18_Date_20240713.tif,8.170287356653207,8.101786179092068,8.163269477760311,7,95110,779,1.19
ImgROI_0_Tile_18_Date_20240718.tif,8.1509298054946,8.210505448576857,8.30433906160184,9,79870,530,0.81
ImgROI_0_Tile_18_Date_20240723.tif,8.085669331517282,8.11731485563681,8.13519019722302,9,94848,0,0.0
ImgROI_0_Tile_18_Date_20240728.tif,8.472967074985414,8.456343648778113,8.502293854439532,15,63922,8254,12.59
ImgROI_0_Tile_18_Date_20240802.tif,8.176673204782261,8.207834012251432,8.216860591285723,7,94252,0,0.0
ImgROI_0_Tile_18_Date_20240807.tif,8.311298668330936,8.40176712841153,8.373556093600858,10,80776,844,1.29
ImgROI_0_Tile_18_Date_20240812.tif,5.604029075886946,5.73500120435717,5.693078044230137,25,23840,49520,75.56
ImgROI_0_Tile_18_Date_20240817.tif,8.240735099497483,8.299520827761123,8.317226288902923,8,94826,0,0.0
ImgROI_0_Tile_18_Date_20240822.tif,2.7842181969979665,2.726603021626876,2.7376580020899923,13,48483,24618,37.56
ImgROI_0_Tile_18_Date_20240827.tif,8.28343581902697,8.255078262224513,8.265966216772838,10,95065,0,0.0
ImgROI_0_Tile_18_Date_20240901.tif,8.333103291021642,8.416217323780371,8.442902728870399,9,94639,0,0.0
ImgROI_0_Tile_18_Date_20240906.tif,8.36715003941112,8.437281594766045,8.476457769752363,8,94511,0,0.0
ImgROI_0_Tile_18_Date_20240911.tif,8.424807383182824,8.413828669873423,8.455805381064105,10,94291,0,0.0
ImgROI_0_Tile_18_Date_20240916.tif,8.480389475492798,8.46155562985906,8.501004656483634,9,93896,0,0.0
ImgROI_0_Tile_18_Date_20240921.tif,8.38443819362859,8.426080222960838,8.440701447006191,10,94826,0,0.0
ImgROI_0_Tile_18_Date_20240926.tif,6.91503389128219,6.922485103593984,6.949414747914257,15,60856,7857,11.99
ImgROI_0_Tile_19_Date_20240603.tif,8.280255844437487,8.295250363902623,8.294557350810418,93,117426,495,0.76
ImgROI_0_Tile_19_Date_20240608.tif,8.499832506246916,8.51531111490482,8.460687311695533,62,98513,6885,10.51
ImgROI_0_Tile_19_Date_20240613.tif,8.065347851684237,8.071123441340376,8.103189341860695,97,119742,0,0.0
ImgROI_0_Tile_19_Date_20240618.tif,8.081256677831925,8.029208804048269,8.089151901114858,103,124928,117,0.18
ImgROI_0_Tile_19_Date_20240623.tif,0.38158055848336603,0.37637222515003266,0.3727851320482572,3,4551,61042,93.14
ImgROI_0_Tile_19_Date_20240628.tif,8.098918448108513,8.116906546207439,8.058616528213038,109,63691,0,0.0
ImgROI_0_Tile_19_Date_20240703.tif,8.47005735513638,8.436802442809872,8.451952797007007,55,23906,12765,19.48
ImgROI_0_Tile_19_Date_20240708.tif,8.166068968508945,8.150945230387226,8.206152863044048,113,119743,0,0.0
ImgROI_0_Tile_19_Date_20240713.tif,8.128520718783669,8.151461790176002,8.072072732946108,119,75477,0,0.0
ImgROI_0_Tile_19_Date_20240718.tif,7.819904806181462,7.974899489576082,7.964539779914607,99,118607,5210,7.95
ImgROI_0_Tile_19_Date_20240723.tif,8.199279869330907,8.154752757484049,8.17160119194353,106,129356,0,0.0
ImgROI_0_Tile_19_Date_20240728.tif,8.42265586456738,8.317544839293607,8.281150778676427,78,103315,8540,13.03
ImgROI_0_Tile_19_Date_20240802.tif,8.283140481057151,8.280287885139812,8.26085314835389,111,133971,0,0.0
